"api","cum_gor_180","cum_gor_30","cum_gor_365","cum_gor_545","cum_gor_730","cum_gor_90","cum_oil_180","cum_oil_30","cum_oil_365","cum_oil_545","cum_oil_730","cum_oil_90","cum_water_180","cum_water_30","cum_water_365","cum_water_545","cum_water_730","cum_water_90","cum_wc_180","cum_wc_30","cum_wc_365","cum_wc_545","cum_wc_730","cum_wc_90"
"33061010780000","332.151","374.376","322.313","329.416","333.193","351.308","136787","16235","200532","245586","280456","87920","13427","611","14850","15781","16510","10137","8.939","3.627","6.895","6.038","5.56","10.338"
"33061012630000","908.74","862.275","964.157","875.738","796.139","864.786","64278","14362","99880","129855","163891","38746","16355","4692","23604","29309","37171","10663","20.283","24.625","19.115","18.414","18.487","21.581"
"33061021540000","355.789","55.631","428.025","449.714","472.987","237.323","71059","9545","126885","173168","205697","34788","24334","6221","38629","49591","58465","14383","25.509","39.458","23.339","22.262","22.132","29.251"
"33053041560000","2174.666","2564.931","2241.909","2570.204","","2060.513","72258","19875","114874","148966","","44833","39162","18257","58640","74115","","27614","35.148","47.878","33.796","33.223","","38.116"
"33061019130000","598.121","9.871","688.692","703.014","754.578","454.687","33749","5369","58871","77630","95941","18637","28869","6097","39466","51237","63066","19276","46.103","53.175","40.133","39.76","39.662","50.843"
"33025009750000","776.668","735.949","740.851","771.935","861.705","766.637","34339","10782","60058","76715","99664","22480","19071","11641","26627","31083","39145","15729","35.707","51.915","30.717","28.834","28.201","41.166"
"33053029320000","1460.049","1460.059","1170.363","996.216","1069.384","1460.031","48221","12218","80763","105176","126282","28672","5301","941","7007","7310","8802","2713","9.904","7.151","7.983","6.499","6.516","8.644"
"33013017890000","","788.905","","","","791.196","","8148","","","","27873","","30308","","","","58566","","78.812","","","","67.754"
"33025017160000","1190.478","1291.988","1223.555","1219.015","1239.946","1209.765","55366","18172","81774","100007","114630","35864","22503","9611","30749","36415","40380","16316","28.899","34.593","27.327","26.693","26.05","31.269"
"33025010100000","1057.718","1349.751","1066.696","1068.676","1102.708","1087.273","32884","9035","50858","63006","71942","21553","28401","8641","44592","56616","66086","19167","46.342","48.885","46.718","47.329","47.879","47.07"
"33009023500000","204.533","223.56","","","","207.502","16589","3073","","","","9918","11496","3799","","","","8973","40.933","55.282","","","","47.499"
"33053050230000","1544.07","1315.719","","","","1550.131","64170","25263","","","","46289","108272","35653","","","","93468","62.787","58.528","","","","66.879"
"33025010920000","599.97","537.47","656.452","627.44","663.935","580.865","20186","4964","38996","108259","221207","11717","3958","236","11468","52569","91859","686","16.393","4.538","22.725","32.686","29.342","5.531"
"33105026630000","1142.069","1030.159","1164.232","1197.008","","1140.341","63617","13860","105199","132741","","39112","89240","29888","131943","168723","","61356","58.381","68.319","55.639","55.968","","61.07"
"33053058630000","","","","","","","","","","","","","","","","","","","","","","","",""
"33053053070000","1268.803","1207.361","","","","1215.646","64419","22714","","","","45751","92983","44058","","","","71304","59.074","65.983","","","","60.915"
"33105025750000","905.777","964.548","907.603","924.397","","892.669","65048","18673","97785","122628","","41591","62189","24357","95220","121737","","40822","48.877","56.605","49.336","49.818","","49.533"
"33053042330000","1410.792","1075.526","1448.768","1437.153","","1249.455","115886","26150","175309","207790","","71123","11840","2739","14973","18255","","6801","9.27","9.481","7.869","8.076","","8.728"
"33061020690000","675.436","485.611","790.891","876.583","909.284","551.665","87810","25401","143571","186166","220854","58483","28058","5492","47426","62333","76247","17077","24.215","17.777","24.831","25.084","25.664","22.601"
"33053053500000","","3075.594","","","","","","8797","","","","","","13050","","","","","","59.734","","","",""
"33053034570000","1343.048","1515.618","1620.547","1721.275","1730.07","1044.531","63822","13766","99791","123864","142107","33999","14458","4931","22560","28302","31954","9040","18.47","26.373","18.439","18.599","18.358","21.004"
"33053044740000","1754.897","1576.384","1938.139","","","1686.702","104495","27329","157530","","","70125","22458","12237","33606","","","17411","17.69","30.928","17.582","","","19.89"
"33053040670000","831.555","949.665","729.948","845.16","922.879","887.806","61106","17304","97011","121855","143230","38264","115145","42667","183755","225861","265833","77921","65.33","71.146","65.448","64.956","64.986","67.066"
"33025021430000","664.292","673.84","671.565","","","656.503","73689","22768","107181","","","45622","32768","6215","60729","","","17564","30.781","21.444","36.168","","","27.797"
"33053044150000","1390.033","1374.231","1302.827","","","1470.881","78783","21794","125309","","","43013","30937","6644","65058","","","10581","28.196","23.363","34.175","","","19.743"
"33053037770000","1147.024","1156.126","972.625","931.057","931.398","1178.58","131026","34517","190651","235194","276799","80048","47018","19158","65528","77385","88093","32628","26.408","35.693","25.579","24.757","24.142","28.957"
"33025013660000","881.236","908.237","880.523","909.725","930.113","888.946","68598","19049","104413","134057","155579","44600","19379","6826","28096","35606","40364","13760","22.027","26.381","21.203","20.986","20.6","23.578"
"33025020230000","121.263","35.811","147.173","","","62.632","22513","11421","35713","","","13236","31970","12404","59909","","","16059","58.679","52.063","62.652","","","54.818"
"33025009120000","574.092","642.782","617.25","691.023","676.439","600.871","37757","12337","68303","88531","102880","24333","15517","5317","29096","38278","43806","10024","29.127","30.118","29.873","30.186","29.864","29.176"
"33053045930000","1874.261","1696.598","1992.34","","","1789.856","97535","20280","141642","","","60311","37150","9982","59384","","","22564","27.583","32.985","29.54","","","27.227"
"33053050340000","1944.452","1655.422","2026.424","","","1743.94","69202","14911","105094","","","41170","26394","8362","37708","","","18461","27.61","35.93","26.406","","","30.959"
"33053049160000","1531.791","1118.651","1681.673","","","1449.133","71404","26363","101094","","","50190","28177","8149","46463","","","15956","28.296","23.612","31.488","","","24.122"
"33053039910000","1722.691","1367.403","1660.18","1682.373","","1751.002","51585","18149","74201","87754","","37177","18593","7471","25969","30898","","13035","26.494","29.161","25.925","26.041","","25.96"
"33061018740000","886.499","771.239","943.718","993.772","","884.777","86475","22600","141467","176314","","52238","18349","2923","30730","38218","","10114","17.505","11.452","17.846","17.815","","16.221"
"33023007880000","1610.839","1291.976","1701.245","1939.879","1963.334","1308.519","40577","13895","54071","63805","71401","29311","59507","24750","77087","89587","102674","42116","59.457","64.045","58.774","58.404","58.983","58.964"
"33023007280000","911.129","861.213","875.978","821.165","774.451","999.487","76043","18078","127864","167188","207445","46739","60873","23967","92378","114080","135888","43708","44.46","57.003","41.944","40.559","39.579","48.324"
"33053031740000","1092.304","10.61","1668.684","1761.769","1791.755","10.61","69260","7069","188400","300289","403972","21207","8908","0","30546","49037","64605","0","11.396","","13.951","14.038","13.787",""
"33057000350000","","","","","","","","","","","","","","","","","","","","","","","",""
"33061029160000","","708.068","","","","","","16956","","","","","","34300","","","","","","66.919","","","",""
"33061015320000","722.979","581.067","848.769","898.047","881.683","679.71","38600","7870","64623","81018","99377","22208","21018","6577","32021","39742","46248","12749","35.254","45.525","33.133","32.91","31.758","36.471"
"33023007350000","1080.869","520.0","1262.608","1280.049","1161.758","912.249","5849","75","11302","14701","16500","1641","61096","9075","102037","136425","156872","33505","91.263","99.18","90.028","90.272","90.483","95.331"
"33023008320000","981.322","706.03","1096.561","1116.324","1187.381","857.908","48452","12355","68040","82090","95047","31740","67282","27580","90319","105606","121922","48415","58.135","69.062","57.034","56.264","56.193","60.402"
"33053041270000","3867.748","5985.86","3391.084","","","4494.111","41300","10467","80796","","","18338","47566","19213","89932","","","29617","53.526","64.734","52.676","","","61.76"
"33053049710000","1475.675","1237.188","","","","1703.946","103619","32919","","","","65282","47928","22195","","","","35142","31.626","40.271","","","","34.994"
"33053036000000","1359.169","1592.248","1314.06","1309.347","1324.726","1432.241","132464","30700","291247","421801","528939","67379","29562","16597","43907","54378","62079","21600","18.245","35.091","13.101","11.42","10.504","24.275"
"33053045510000","922.111","1047.904","1113.929","1292.52","","953.926","61331","16032","87590","106208","","39024","76950","36167","98189","112840","","56838","55.648","69.287","52.853","51.514","","59.291"
"33025020710000","686.94","687.568","718.89","","","675.442","53683","19233","80634","","","35898","38763","13576","53457","","","24812","41.93","41.379","39.866","","","40.87"
"33053038430000","2476.041","2308.24","2476.056","2458.724","2313.574","2513.966","47017","12208","72063","91626","121646","29321","34033","13711","49031","70215","109571","23463","41.99","52.899","40.49","43.385","47.389","44.451"
"33061010560000","256.641","189.203","300.259","312.405","317.265","202.853","49166","11855","73047","89192","101486","27059","27280","13779","35126","40243","44460","19273","35.685","53.753","32.472","31.091","30.463","41.598"
"33053029430000","1028.667","843.143","1120.207","1139.074","1144.212","786.396","35267","10959","53208","68158","87600","23244","7363","3302","9910","15994","22587","5412","17.272","23.154","15.701","19.006","20.499","18.886"
"33053040900000","1488.916","995.621","1317.535","","","1410.234","58867","3882","92396","","","14599","18833","6528","44001","","","9063","24.238","62.709","32.26","","","38.302"
"33105028680000","1353.201","","1588.254","1552.219","","1011.059","64963","1454","120011","145540","","25138","35217","0","57453","75102","","20371","35.154","","32.374","34.038","","44.763"
"33061010350000","436.863","109.6","667.455","740.282","738.188","350.886","79707","23522","114652","134234","150421","47514","15839","5473","23419","28044","33669","9964","16.577","18.876","16.962","17.281","18.289","17.335"
"33053041190000","1159.946","1296.458","1182.992","1192.805","1203.397","1216.963","118071","32126","169062","208921","231056","75469","71112","32695","101864","115572","132575","52503","37.589","50.439","37.598","35.616","36.459","41.027"
"33053032000000","1253.022","1208.319","1277.41","1341.528","1340.264","1163.971","51620","11684","75931","97541","114376","29920","14663","3757","20108","26520","32337","8655","22.122","24.331","20.937","21.377","22.041","22.437"
"33023010100000","1154.316","1424.819","1217.598","1279.031","","1180.807","46690","7309","71655","88449","","26968","123061","43395","178124","223564","","85998","72.495","85.585","71.313","71.652","","76.127"
"33053006150000","4404.648","5089.385","4756.341","4881.171","4821.107","5123.889","13424","1253","28466","41690","56911","5061","11026","2356","19448","24582","28971","5855","45.096","65.281","40.589","37.093","33.733","53.637"
