"api","file_no","Current_Operator","Current_Well_Name","Lease_Name","Lease_Number","Original_Operator","Original_Well_Name","Spud_Date","TD","County_Name","Township","Range","Section","QQ","Footages","Field_Name","Produced_Pools","Wellbore","Latitude","Longitude","Well_Type","Well_Status","CTB","Well_Status_Date"
"33053030870000","18522","STATOIL OIL & GAS LP","PAPINEAU TRUST 17-20  1-H","PAPINEAU TRUST 17-20","1-H","BRIGHAM OIL & GAS, L.P.","PAPINEAU TRUST 17-20  1-H","01/02/2010","20150","MCKENZIE","151 N","102 W","17","NENW","331 FNL  2078 FWL","ELK","BAKKEN","HORIZONTAL","47.905308760533352","-103.767327751328","OG","A","118522","03/03/2010"
"33025010140000","18523","HESS BAKKEN INVESTMENTS II, LLC","KUDRNA  10-1H","KUDRNA","10-1H","TRACKER RESOURCE DEVELOPMENT II, LLC","KUDRNA  10-1H","03/31/2010","20310","DUNN","144 N","95 W","10","SESE","225 FSL  1320 FEL","MURPHY CREEK","BAKKEN","HORIZONTAL","47.300071863966309","-102.69901804185167","OG","A","118523","06/04/2010"
"33061011980000","18524","HESS BAKKEN INVESTMENTS II, LLC","RS-RUDOLPH-157-90-  1708H-1","RS-RUDOLPH-157-90-","1708H-1","HESS CORPORATION","RS-RUDOLPH-157-90-  1708H-1","02/06/2010","18780","MOUNTRAIL","157 N","90 W","17","SESW","235 FSL  1960 FWL","CLEAR WATER","BAKKEN","HORIZONTAL","48.416602902513894","-102.33412253460961","OG","A","218046","05/25/2010"
"33053030880000","18525","XTO ENERGY INC.","THOMPSON  31-11SWH","THOMPSON","31-11SWH","ENCORE OPERATING, L.P.","THOMPSON  31-11SWH","11/26/2010","14714","MCKENZIE","153 N","96 W","11","NWNE","280 FNL  1520 FEL","CHARLSON","BAKKEN","HORIZONTAL","48.095320927071278","-102.98491903196651","OG","A","118525","02/17/2011"
"33061011990000","18526","HESS BAKKEN INVESTMENTS II, LLC","RS-JOHNSON A-157-90-  2128H-1","RS-JOHNSON A-157-90-","2128H-1","HESS CORPORATION","RS-JOHNSON A-157-90-  2128H-1","02/25/2010","18405","MOUNTRAIL","157 N","90 W","21","NWNE","300 FNL  2300 FEL","CLEAR WATER","BAKKEN","HORIZONTAL","48.415140639883333","-102.30798204570362","OG","A","218046","05/28/2010"
"33053030890000","18527","XTO ENERGY INC.","MONDAK FEDERAL  14X-11","MONDAK FEDERAL","14X-11","XTO ENERGY INC.","MONDAK FEDERAL  14X-11","01/14/2010","18991","MCKENZIE","148 N","105 W","11","SWSW","380 FSL  1305 FWL","MONDAK","BAKKEN","HORIZONTAL","47.649029399929177","-104.02638598037537","OG","A","118527","03/04/2010"
"33061012000000","18528","HUNT OIL COMPANY","TRULSON 1-11-14H  1","TRULSON 1-11-14H","1","HUNT OIL COMPANY","TRULSON 1-11-14H  1","03/20/2010","18294","MOUNTRAIL","156 N","90 W","11","NWNW","270 FNL  1220 FWL","ROSS","BAKKEN","HORIZONTAL","48.355337407640874","-102.21868900180498","OG","A","118528","05/31/2010"
"33061012020000","18530","WHITING OIL AND GAS CORPORATION","JORGENSEN  12-27H","JORGENSEN","12-27H","WHITING OIL AND GAS CORPORATION","JORGENSEN  12-27H","03/10/2010","18950","MOUNTRAIL","154 N","91 W","27","SWNW","2400 FNL  350 FWL","SANISH","BAKKEN","HORIZONTAL","48.13232687482904","-102.37331285932119","OG","A","217612","05/08/2010"
"33061012030000","18531","WHITING OIL AND GAS CORPORATION","HANSEN  12-20H","HANSEN","12-20H","WHITING OIL AND GAS CORPORATION","HANSEN  12-20H","03/24/2010","20019","MOUNTRAIL","153 N","91 W","20","SWNW","2030 FNL  200 FWL","SANISH","BAKKEN","HORIZONTAL","48.0610982559406","-102.41698147513588","OG","A","217134","06/16/2010"
"33061012040000","18532","EOG RESOURCES, INC.","CLEARWATER   7-04H","CLEARWATER","7-04H","EOG RESOURCES, INC.","CLEARWATER   7-04H","05/15/2010","14036","MOUNTRAIL","157 N","90 W","4","LOT4","170 FNL  1095 FWL","CLEAR WATER","BAKKEN","HORIZONTAL","48.458990303316469","-102.31598482473542","OG","A","118532","08/28/2010"
"33105017710000","18533","XTO ENERGY INC.","BABETTE  24X-33","BABETTE","24X-33","XTO ENERGY INC.","BABETTE  24X-33","04/16/2010","19399","WILLIAMS","156 N","96 W","33","SESW","500 FSL  2350 FWL","DOLLAR JOE","BAKKEN","HORIZONTAL","48.285483812973375","-103.03373970042051","OG","A","118533","06/05/2010"
"33105017720000","18534","STATOIL OIL & GAS LP","MORTENSON 5-32  1-H","MORTENSON 5-32","1-H","BRIGHAM OIL & GAS, L.P.","MORTENSON 5-32  1-H","02/10/2010","20020","WILLIAMS","154 N","102 W","5","SESW","250 FSL  2350 FWL","PAINTED WOODS","BAKKEN","HORIZONTAL","48.184198485099408","-103.83156255701505","OG","A","118534","04/24/2010"
"33061012050000","18535","EOG RESOURCES, INC.","SIDONIA  8-26H","SIDONIA","8-26H","EOG RESOURCES, INC.","SIDONIA  8-26H","01/11/2010","13642","MOUNTRAIL","158 N","90 W","26","SESE","500 FSL  300 FEL","CLEAR WATER","BAKKEN","HORIZONTAL","48.475184713062369","-102.25644681658744","OG","A","118535","05/14/2010"
"33061012060000","18536","WHITING OIL AND GAS CORPORATION","OLSON  11-14TFH","OLSON","11-14TFH","WHITING OIL AND GAS CORPORATION","OLSON  11-14TFH","03/20/2010","19444","MOUNTRAIL","153 N","93 W","14","NWNW","500 FNL  800 FWL","SANISH","BAKKEN","HORIZONTAL","48.079924802389399","-102.60871537435027","OG","A","217935","06/03/2010"
"33105017730000","18538","EOG RESOURCES, INC.","ROUND PRAIRIE  9-3625H","ROUND PRAIRIE","9-3625H","EOG RESOURCES, INC.","ROUND PRAIRIE  9-36H","08/25/2010","20750","WILLIAMS","154 N","103 W","36","SESE","500 FSL  250 FEL","PAINTED WOODS","BAKKEN","HORIZONTAL","48.112520598145117","-103.86343400296794","OG","A","118538","02/20/2011"
"33061012070000","18539","EOG RESOURCES, INC.","CLEARWATER  8-0506H","CLEARWATER","8-0506H","EOG RESOURCES, INC.","CLEARWATER  8-05H","09/16/2010","17966","MOUNTRAIL","157 N","90 W","5","SESE","500 FSL  1000 FEL","CLEAR WATER","BAKKEN","HORIZONTAL","48.446324998924055","-102.32462345286923","OG","A","118539","01/01/2011"
"33053030900000","18541","CONTINENTAL RESOURCES, INC.","MILES  1-6H","MILES","1-6H","CONTINENTAL RESOURCES, INC.","MILES  1-6M","02/15/2010","21122","MCKENZIE","151 N","96 W","31","SWSE","225 FSL  1998 FEL","DIMMICK LAKE","BAKKEN","HORIZONTAL","47.848219313944071","-103.01355447391528","OG","A","118541","11/04/2010"
"33053030910000","18542","CONTINENTAL RESOURCES, INC.","MILES   2-6H","MILES","2-6H","CONTINENTAL RESOURCES, INC.","MILES   2-6T","02/20/2010","21320","MCKENZIE","151 N","96 W","31","SWSE","225 FSL  1934 FEL","DIMMICK LAKE","BAKKEN","HORIZONTAL","47.848219881799288","-103.01329354444267","OG","A","118542","11/12/2010"
"33053030920000","18543","CONTINENTAL RESOURCES, INC.","KENNEDY   1-31H","KENNEDY","1-31H","CONTINENTAL RESOURCES, INC.","KENNEDY   1-31M","02/17/2010","20652","MCKENZIE","151 N","96 W","31","SWSE","225 FSL  1966 FEL","DIMMICK LAKE","BAKKEN","HORIZONTAL","47.848219597871683","-103.01342400917898","OG","A","118543","11/08/2010"
"33053030930000","18544","CONTINENTAL RESOURCES, INC.","KENNEDY  2-31H","KENNEDY","2-31H","CONTINENTAL RESOURCES, INC.","KENNEDY  2-31T","02/23/2010","1925","MCKENZIE","151 N","96 W","31","SWSE","225 FSL  1902 FEL","DIMMICK LAKE","","HORIZONTAL","47.8482201657269","-103.01316307970639","OG","DRY","","04/22/2010"
"33025010160000","18545","ENERPLUS RESOURCES USA CORPORATION","ETHAN HALL  6B-7-1H","ETHAN HALL","6B-7-1H","SIMRAY GP, LLC","ETHAN HALL  6B-7-1H","10/07/2010","20605","DUNN","147 N","93 W","6","NENW","200 FNL  1475 FWL","MOCCASIN CREEK","BAKKEN","HORIZONTAL","47.587693946568471","-102.58131784390955","OG","A","118545","02/11/2011"
"33025010170000","18546","ENERPLUS RESOURCES USA CORPORATION","ETHAN HALL  6B-31-30-1H","ETHAN HALL","6B-31-30-1H","SIMRAY GP, LLC","ETHAN HALL  6B-31-30-1H","08/29/2010","20829","DUNN","147 N","93 W","6","NENW","200 FNL  1525 FWL","MCGREGORY BUTTES","BAKKEN","HORIZONTAL","47.587692666857606","-102.58111505895732","OG","A","118546","12/24/2010"
"33061012080000","18547","STATOIL OIL & GAS LP","JEROME ANDERSON 15-10  1-H","JEROME ANDERSON 15-10","1-H","BRIGHAM OIL & GAS, L.P.","JEROME ANDERSON 15-10  1-H","01/09/2010","19350","MOUNTRAIL","155 N","92 W","15","SWSE","345 FSL  2100 FEL","ALGER","BAKKEN","HORIZONTAL","48.241265252687946","-102.49112539083923","OG","A","118547","03/10/2010"
"33061012090000","18548","LIME ROCK RESOURCES III-A, L.P.","HARSTAD    44-9H","HARSTAD","44-9H","FIDELITY EXPLORATION & PRODUCTION COMPANY","HARSTAD    44-9H","05/15/2010","14556","MOUNTRAIL","155 N","91 W","9","SESE","539 FSL  573 FEL","STANLEY","BAKKEN","HORIZONTAL","48.256168432546318","-102.37704615391736","OG","A","118548","07/31/2010"
"33061012100000","18549","WHITING OIL AND GAS CORPORATION","LITTLEFIELD   21-7H","LITTLEFIELD","21-7H","WHITING OIL AND GAS CORPORATION","LITTLEFIELD   21-7H","05/01/2010","19693","MOUNTRAIL","153 N","90 W","7","NENW","250 FNL  2300 FWL","SANISH","BAKKEN","HORIZONTAL","48.094810688844625","-102.30028178961651","OG","A","217391","06/30/2010"
"33009021700000","18550","PETRO HARVESTER OPERATING COMPANY, LLC","DEIBLER  25-16","DEIBLER","25-16","SAGEBRUSH RESOURCES, LLC","DEIBLER  25-16","02/08/2010","7148","BOTTINEAU","162 N","83 W","25","SESE","550 FSL  900 FEL","WILDCAT","","HORIZONTAL","48.822453753064252","-101.36873805687583","OG","DRY","","02/08/2014"
"33105017740000","18551","MUREX PETROLEUM CORPORATION","KRISTI LEIGH  11-2H","KRISTI LEIGH","11-2H","MUREX PETROLEUM CORPORATION","KRISTI LEIGH  11-2H","03/02/2010","20090","WILLIAMS","156 N","96 W","11","SESE","350 FSL  725 FEL","WEST BANK","BAKKEN","HORIZONTAL","48.342936305602656","-102.98137698839021","OG","A","118551","05/15/2010"
"33105017750000","18552","MUREX PETROLEUM CORPORATION","TERESA NELL  20-17H","TERESA NELL","20-17H","MUREX PETROLEUM CORPORATION","TERESA NELL  20-17H","01/15/2010","19320","WILLIAMS","157 N","95 W","20","SESE","256 FSL  1025 FEL","MIDWAY","BAKKEN","HORIZONTAL","48.402191710440341","-102.97622795942192","OG","A","118552","03/26/2010"
"33061012110000","18553","WHITING OIL AND GAS CORPORATION","KANNIANEN  43-31H","KANNIANEN","43-31H","WHITING OIL AND GAS CORPORATION","KANNIANEN  43-31H","04/16/2010","19810","MOUNTRAIL","154 N","91 W","31","NESE","2475 FSL  350 FEL","SANISH","BAKKEN","HORIZONTAL","48.116819619736553","-102.41948461019913","OG","A","218553","07/08/2010"
"33013014800000","18554","EOG RESOURCES, INC.","KANDIYOHI  2-20H","KANDIYOHI","2-20H","EOG RESOURCES, INC.","KANDIYOHI  2-20H","01/21/2010","13572","BURKE","159 N","90 W","20","NWNW","836 FNL  259 FWL","VANVILLE","BAKKEN","HORIZONTAL","48.587448546808595","-102.34152935229736","OG","A","118554","05/28/2010"
"33061012120000","18555","EOG RESOURCES, INC.","SIDONIA   15-1102H","SIDONIA","15-1102H","EOG RESOURCES, INC.","SIDONIA   15-11H","09/16/2011","18019","MOUNTRAIL","158 N","90 W","11","SESE","500 FSL  500 FEL","CLEAR WATER","BAKKEN","HORIZONTAL","48.518663381982293","-102.25747384664042","OG","A","118555","02/05/2012"
"33105017760000","18556","XTO ENERGY INC.","HOLTE  21X-4","HOLTE","21X-4","XTO ENERGY INC.","HOLTE  21X-4","09/29/2010","20560","WILLIAMS","156 N","96 W","4","LOT3","300 FNL  2200 FWL","WEST BANK","BAKKEN","HORIZONTAL","48.371739416201187","-103.03463827384255","OG","A","118556","12/28/2010"
"33023005770000","18557","CONTINENTAL RESOURCES, INC.","DONNA  1-3H","DONNA","1-3H","CONTINENTAL RESOURCES, INC.","DONNA  1-3H","03/07/2010","18510","DIVIDE","160 N","96 W","3","NENE","500 FNL  1225 FEL","HAMLET","BAKKEN","HORIZONTAL","48.719034318683896","-103.06387660669397","OG","A","118557","05/05/2010"
"33009021710000","18558","PETRO HARVESTER OPERATING COMPANY, LLC","CRAMER  4","CRAMER","4","SAGEBRUSH RESOURCES, LLC","CRAMER  4","01/02/2010","6690","BOTTINEAU","161 N","82 W","8","SWNW","2320 FNL  440 FWL","RENVILLE","MADISON","HORIZONTAL","48.785698645987814","-101.34137403602321","WI","A","413884","01/29/2013"
"33061012130000","18559","WHITING OIL AND GAS CORPORATION","PLATT  43-28H","PLATT","43-28H","WHITING OIL AND GAS CORPORATION","PLATT  43-28H","02/08/2010","19333","MOUNTRAIL","154 N","91 W","28","NESE","2425 FSL  450 FEL","SANISH","BAKKEN","HORIZONTAL","48.131139030016598","-102.37660010220397","OG","A","218213","04/06/2010"
"33025010180000","18560","ENERPLUS RESOURCES USA CORPORATION","LEVINGS ESTATE  1-08H","LEVINGS ESTATE","1-08H","SIMRAY GP, LLC","LEVINGS ESTATE  1-08H","01/19/2010","15266","DUNN","149 N","93 W","8","SESE","300 FSL  705 FEL","MANDAREE","BAKKEN","HORIZONTAL","47.732682413703415","-102.60227171889886","OG","A","118560","06/01/2010"
"33023005780000","18561","SM ENERGY COMPANY","JACOBSON  15-161-98H","JACOBSON","15-161-98H","BAYTEX ENERGY USA LTD","JACOBSON  15-161-98H","01/15/2010","14600","DIVIDE","161 N","98 W","15","SESE","400 FSL  200 FEL","WHITEAKER","BAKKEN","HORIZONTAL","48.76493710753369","-103.378022216937","OG","A","118561","04/22/2010"
"33061012140000","18562","EOG RESOURCES, INC.","COTTONWOOD   6-33H","COTTONWOOD","6-33H","EOG RESOURCES, INC.","COTTONWOOD   6-33H","03/19/2010","15311","MOUNTRAIL","157 N","92 W","33","SESE","233 FSL  1300 FEL","COTTONWOOD","BAKKEN","HORIZONTAL","48.373247132015614","-102.56485306334865","OG","A","118562","06/14/2010"
"33025010190000","18564","WPX ENERGY WILLISTON, LLC","CLARA  14-17H","CLARA","14-17H","ZENERGY OPERATING COMPANY, LLC","DAKOTA-3 CLARA  14-17H","01/27/2010","15000","DUNN","149 N","93 W","17","SESW","383 FSL  2300 FWL","MANDAREE","BAKKEN","HORIZONTAL","47.718456060878538","-102.61145406930045","OG","A","118564","04/08/2010"
"33061012170000","18566","WHITING OIL AND GAS CORPORATION","CVANCARA  11-14H","CVANCARA","11-14H","WHITING OIL AND GAS CORPORATION","CVANCARA  11-14H","08/28/2010","20410","MOUNTRAIL","155 N","93 W","14","NWNW","300 FNL  500 FWL","ALGER","BAKKEN","HORIZONTAL","48.253997287517471","-102.60996535661239","OG","A","218566","11/05/2010"
"33105017770000","18567","OASIS PETROLEUM NORTH AMERICA LLC","NJOS FEDERAL  5602 11-13H","NJOS FEDERAL","5602 11-13H","OASIS PETROLEUM NORTH AMERICA LLC","NJOS FEDERAL  5602 11-13H","01/19/2010","21200","WILLIAMS","156 N","102 W","13","NWNW","300 FNL  1320 FWL","TYRONE","BAKKEN","HORIZONTAL","48.341789152164687","-103.74927459888885","OG","A","118567","06/18/2010"
"33061012180000","18568","MUREX PETROLEUM CORPORATION","RONALD DEAN  17-20H","RONALD DEAN","17-20H","MUREX PETROLEUM CORPORATION","RONALD DEAN  17-20H","04/27/2010","19600","MOUNTRAIL","155 N","91 W","17","NWNW","250 FNL  710 FWL","STANLEY","BAKKEN","HORIZONTAL","48.254049361702741","-102.41511039203772","OG","A","118568","08/11/2010"
"33061012190000","18569","EOG RESOURCES, INC.","SIDONIA  9-35H","SIDONIA","9-35H","EOG RESOURCES, INC.","SIDONIA  9-35H","08/28/2011","14153","MOUNTRAIL","158 N","90 W","35","NWNW","210 FNL  710 FWL","CLEAR WATER","BAKKEN","HORIZONTAL","48.473303578951942","-102.27407153906519","OG","A","118569","12/21/2011"
"33061012200000","18570","WHITING OIL AND GAS CORPORATION","CARKUFF  12-24H","CARKUFF","12-24H","WHITING OIL AND GAS CORPORATION","CARKUFF  12-24H","05/16/2010","19863","MOUNTRAIL","154 N","92 W","24","SWNW","2425 FNL  250 FWL","SANISH","BAKKEN","HORIZONTAL","48.14686968547305","-102.46002083344324","OG","A","218055","08/04/2010"
"33061012210000","18571","EOG RESOURCES, INC.","SIDONIA  5-03H","SIDONIA","5-03H","EOG RESOURCES, INC.","SIDONIA  5-03H","05/12/2010","13724","MOUNTRAIL","158 N","90 W","3","SWSE","500 FSL  1520 FEL","CLEAR WATER","BAKKEN","HORIZONTAL","48.533119124853116","-102.28336875611917","OG","A","118571","08/01/2010"
"33105017780000","18573","XTO ENERGY INC.","NELSON  34X-19","NELSON","34X-19","XTO ENERGY INC.","NELSON  34X-19","05/13/2010","19536","WILLIAMS","157 N","95 W","19","SWSE","350 FSL  2150 FEL","MIDWAY","BAKKEN","HORIZONTAL","48.402405698020466","-103.00266456090785","OG","A","118573","06/30/2010"
"33061012220000","18574","SLAWSON EXPLORATION COMPANY, INC.","MOLE   1-20H","MOLE","1-20H","SLAWSON EXPLORATION COMPANY, INC.","MOLE   1-20H","08/23/2010","14873","MOUNTRAIL","151 N","92 W","20","SWSE","320 FSL  1400 FEL","BIG BEND","BAKKEN","HORIZONTAL","47.877405224462237","-102.47710462283408","OG","A","118574","12/09/2010"
"33061012230000","18575","SLAWSON EXPLORATION COMPANY, INC.","HUNTER  1-8-17H","HUNTER","1-8-17H","SLAWSON EXPLORATION COMPANY, INC.","HUNTER  1-8-17H","06/18/2010","19826","MOUNTRAIL","151 N","92 W","8","NENW","430 FNL  1360 FWL","BIG BEND","BAKKEN","HORIZONTAL","47.91880575589888","-102.48734951758678","OG","A","118575","05/21/2011"
"33025010210000","18576","BURLINGTON RESOURCES OIL & GAS COMPANY LP","CONCORD  24-10H","CONCORD","24-10H","TRACKER RESOURCE DEVELOPMENT II, LLC","COTTONWOOD  10-1H","08/08/2010","20834","DUNN","147 N","97 W","10","SESW","450 FSL  1400 FWL","LITTLE KNIFE","BAKKEN","HORIZONTAL","47.560486068395264","-103.02933221766465","OG","A","118576","02/07/2011"
"33061012240000","18577","HUNT OIL COMPANY","PALERMO MCNIC  1-22-23H","PALERMO MCNIC","1-22-23H","HUNT OIL COMPANY","PALERMO MCNIC  1-22-23H","05/04/2010","18148","MOUNTRAIL","156 N","90 W","22","NWNW","1220 FNL  200 FWL","ROSS","BAKKEN","HORIZONTAL","48.323775072236259","-102.24475424511145","OG","A","118577","07/23/2010"
"33013014810000","18578","EAGLE OPERATING, INC.","EM OAS  35-1","EM OAS","35-1","EAGLE OPERATING, INC.","EM OAS  35-1","01/22/2010","11657","BURKE","162 N","93 W","35","NENE","250 FNL  600 FEL","BLACK SLOUGH","MADISON","HORIZONTAL","48.821239139027661","-102.70128675178979","OG","A","118578","07/20/2010"
"33053030940000","18579","SM ENERGY COMPANY","JORGENSON  1-30H","JORGENSON","1-30H","ST MARY LAND & EXPLORATION COMPANY","JORGENSON  1-30H","09/29/2010","20850","MCKENZIE","149 N","95 W","30","NENE","185 FNL  1225 FEL","BEAR DEN","BAKKEN","HORIZONTAL","47.702356398811361","-102.88188592791886","OG","A","218579","12/07/2010"
"33053030950000","18580","SM ENERGY COMPANY","NELSON  4-29H","NELSON","4-29H","ST MARY LAND & EXPLORATION COMPANY","NELSON  4-29H","03/01/2010","20180","MCKENZIE","151 N","96 W","29","NWNW","230 FNL  1070 FWL","DIMMICK LAKE","BAKKEN","HORIZONTAL","47.875657362956638","-103.00117327646444","OG","A","118580","05/04/2010"
"33105017790000","18581","CONTINENTAL RESOURCES, INC.","CALIENTE  1-9H","CALIENTE","1-9H","NEWFIELD PRODUCTION COMPANY","CALIENTE  1-9H","08/28/2010","15382","WILLIAMS","156 N","99 W","9","NWNE","250 FNL  1300 FEL","EAST FORK","BAKKEN","HORIZONTAL","48.356249878173529","-103.41504526811882","OG","A","118581","04/25/2011"
"33053030960000","18584","CONTINENTAL RESOURCES, INC.","RAVIN  1-1H","RAVIN","1-1H","CONTINENTAL RESOURCES, INC.","RAVIN  1-1H","03/16/2010","20340","MCKENZIE","150 N","97 W","1","NWNE","365 FNL  1330 FEL","DIMMICK LAKE","BAKKEN","HORIZONTAL","47.846581929347217","-103.03120722308277","OG","IA","118584","07/08/2010"
"33061012250000","18585","EOG RESOURCES, INC.","JAMES HILL  5-24H","JAMES HILL","5-24H","EOG RESOURCES, INC.","JAMES HILL  5-24H","07/31/2010","14474","MOUNTRAIL","157 N","91 W","24","SESE","538 FSL  245 FEL","ROSS","BAKKEN","HORIZONTAL","48.402976072873415","-102.3647890977563","OG","A","118585","10/21/2010"
"33023005790000","18586","CONTINENTAL RESOURCES, INC.","GILLUND   1-32H","GILLUND","1-32H","CONTINENTAL RESOURCES, INC.","GILLUND   1-32H","04/02/2010","18463","DIVIDE","161 N","95 W","32","SESE","250 FSL  1220 FEL","DOLPHIN","BAKKEN","HORIZONTAL","48.721135453881445","-103.03206225889041","OG","A","118586","07/02/2010"
"33053030970000","18587","STATOIL OIL & GAS LP","SEDLACEK TRUST 33-4  1-H","SEDLACEK TRUST 33-4","1-H","BRIGHAM OIL & GAS, L.P.","SEDLACEK TRUST 33-4  #1-H","03/08/2010","19797","MCKENZIE","152 N","104 W","33","LOT2","183 FNL  1320 FEL","BRIAR CREEK","BAKKEN","HORIZONTAL","47.948978345552057","-103.9951902495622","OG","A","118587","07/03/2010"
"33025010240000","18588","MARATHON OIL COMPANY","STATE HOWARD   34-36H","STATE HOWARD","34-36H","MARATHON OIL COMPANY","STATE HOWARD   34-36H","03/24/2010","19870","DUNN","146 N","94 W","36","SWSE","600 FSL  1720 FEL","BAILEY","BAKKEN","HORIZONTAL","47.417221706791878","-102.59474388954824","OG","A","118588","05/29/2010"
"33061012260000","18589","SLAWSON EXPLORATION COMPANY, INC.","SNIPER FEDERAL  1-6-7H","SNIPER FEDERAL","1-6-7H","SLAWSON EXPLORATION COMPANY, INC.","SNIPER FEDERAL  1-6-7H","01/18/2010","20259","MOUNTRAIL","151 N","92 W","6","LOT 2","275 FNL  1490 FEL","BIG BEND","BAKKEN","HORIZONTAL","47.933616769785239","-102.4988885529628","OG","A","118589","05/28/2010"
"33061012270000","18590","SLAWSON EXPLORATION COMPANY, INC.","ALAMO  1-19-18H","ALAMO","1-19-18H","SLAWSON EXPLORATION COMPANY, INC.","ALAMO  1-19-18H","05/28/2010","20018","MOUNTRAIL","151 N","92 W","19","SWSE","320 FSL  1400 FEL","BIG BEND","BAKKEN","HORIZONTAL","47.877353974170951","-102.49871058800696","OG","A","118590","08/07/2010"
"33025010250000","18591","MARATHON OIL COMPANY","JOSEPH SCHOLLMEYER  14-7H","JOSEPH SCHOLLMEYER","14-7H","MARATHON OIL COMPANY","JOSEPH SCHOLLMEYER  14-7H","04/30/2010","20770","DUNN","144 N","94 W","7","LOT4","275 FSL  275 FWL","MURPHY CREEK","BAKKEN","HORIZONTAL","47.300295040409608","-102.64988544143614","OG","A","118591","06/29/2010"
"33013014820000","18593","OASIS PETROLEUM NORTH AMERICA LLC","EDWARDS  6092 42-35H","EDWARDS","6092 42-35H","OASIS PETROLEUM NORTH AMERICA LLC","EDWARDS  6092 42-35H","03/24/2012","18676","BURKE","160 N","92 W","35","SESW","250 FSL  2015 FWL","COTTONWOOD","BAKKEN","HORIZONTAL","48.634006666288919","-102.52925649629516","OG","A","118593","06/15/2012"
"33053030980000","18594","EOG RESOURCES, INC.","MANDAREE  7-17H","MANDAREE","7-17H","EOG RESOURCES, INC.","MANDAREE  7-17H","07/12/2010","16765","MCKENZIE","149 N","94 W","17","NWNW","300 FNL  250 FWL","SQUAW CREEK","BAKKEN","HORIZONTAL","47.731018544773164","-102.74817180539301","OG","A","118594","09/27/2010"
"33061012290000","18595","SLAWSON EXPLORATION COMPANY, INC.","ATLANTIS FEDERAL  1-34-35H","ATLANTIS FEDERAL","1-34-35H","SLAWSON EXPLORATION COMPANY, INC.","ATLANTIS FEDERAL  1-34-35H","02/02/2010","19460","MOUNTRAIL","152 N","92 W","34","NWSW","2238 FSL  300 FWL","VAN HOOK","BAKKEN","HORIZONTAL","47.940588305786363","-102.44861737691211","OG","A","118595","06/28/2010"
